"id" "content" "date" "star"
"1" 1 "This little stick-of-gum sized piece of hardware blows my mind. I did a fresh install of Windows 10 Pro onto it in mere minutes, and the system boots in a few seconds.If you're not in the know here's a NOTE:Make sure your system is utilizing the new UEFI platform rather than the old BIOS platform to take full advantage of the latest tricknology and all of its advantages. This means your system drive (where you install Windows) will have a \"GPT\" Volume rather than a \"MBR\" Volume. You'll have to boot into your UEFI interface, and turn off \"CSM\" likely under BOOT Options before installing Windows or directly afterwards as well as when you update your UEFI/BIOS. It's good to double-check the CSM setting stays off whenever you add another storage drive as well.If you type \"Disk Management\" in Windows start menu search box, double click to open screen, right click on your system drive, select \"Properties\", and choose \"Volumes\" tab, you'll see either \"GPT\" or 'MBR\" listed under \"Partition Style\".One last thing: Consider backing up your important stuff, and just fresh install your OP System making sure to use the UEFI/GPT platform; I've never had success converting an MBR System from the dark side over to the light side of the force unfortunately. But, I'm just a novice with little experience.5 year warranty, and as fast as you need. Samsung is hard to beat. " "July 30, 2018" "5.0"
"392" 392 "Best / Fastest M.2 drive available in the market today without a doubt " "January 28, 2019" "5.0"
"393" 393 "SUPPER FAST!!!!! 2X 970 PRO RAID 0. 3551 READ 3064 WRITE " "July 8, 2018" "5.0"
"394" 394 "So far so good! " "September 4, 2018" "5.0"
"395" 395 "installed on new Lenovo carbon X1. works great. " "January 26, 2019" "5.0"
"396" 396 "Fast and stable. Samsung's Data Migration software flawless. " "November 29, 2018" "5.0"
"397" 397 "hot deal very goodgood jobthank you " "December 17, 2018" "5.0"
"398" 398 "Fast but sucks price for size. " "May 8, 2019" "5.0"
"399" 399 "Works great! " "March 14, 2019" "5.0"
"400" 400 "Samsung 970pro brand is trustworthy, using MLC original particles, durable. " "July 4, 2018" "5.0"
"401" 401 "LikeShipping speedDislikeNothing " "January 22, 2019" "5.0"
"402" 402 "Awesome product. Everything I could have wanted! " "May 13, 2019" "5.0"
"403" 403 "Fast delivery and the product is working well. " "January 15, 2019" "5.0"
"404" 404 "Delivery was fast and the product is great! " "April 25, 2019" "5.0"
"405" 405 "These drives are great! " "October 30, 2018" "5.0"
"406" 406 "SSD will become more and more affordable. " "December 26, 2018" "5.0"
"407" 407 "Value for money in terms of performance. " "April 24, 2019" "5.0"
"408" 408 "Installed without no hitches. And I can tell the difference. I'm very happy. " "July 4, 2018" "5.0"
"409" 409 "easy to install, easy to data migration " "March 18, 2019" "5.0"
"410" 410 "incredible " "May 18, 2019" "5.0"
"411" 411 "Amazing " "February 24, 2019" "5.0"
"412" 412 "Very fast. " "July 27, 2018" "5.0"
"413" 413 "I think this m.2 ssd is one of the great ssd card until now " "June 18, 2018" "5.0"
"414" 414 "bye bye loading screens " "September 10, 2018" "5.0"
"415" 415 "Great£¡£¡ " "July 10, 2018" "5.0"
"416" 416 "Good product " "January 22, 2019" "5.0"
"417" 417 "great speed " "May 13, 2019" "5.0"
"418" 418 "I received it well. Thank you. " "July 8, 2018" "5.0"
"419" 419 "It's so gloriously fast. " "September 19, 2018" "5.0"
"420" 420 "It works very well and its performance is very satisfying! " "June 22, 2018" "5.0"
"421" 421 "It delivered very fast. And product is very good at my systems " "June 1, 2018" "5.0"
"422" 422 "Fast " "January 15, 2019" "5.0"
"423" 423 "Fast as expected and super easy to install. " "August 18, 2018" "5.0"
"424" 424 "goooooood for me " "October 8, 2018" "5.0"
"425" 425 "Fast and easy to set up " "July 10, 2018" "5.0"
"426" 426 "Excellent ssd " "October 20, 2018" "5.0"
"427" 427 "Purchased this as a main drive for a new PC build and installed Windows 10 and my other apps. It boots lightning fast and operates smooth. At the time, I was watching the previous 960 512GB NVMe PCIe M.2 on PCpartpicker and this popped up cheaper so I grabbed it. I have an 850 Pro 512GB 2.5¡± that I upgraded an older MacBook Pro with several years ago that I¡¯ve had zero problems with. My experience with that SSD combined with the 5 year warranty made me feel comfortable shelling out the $ for this. If you are putting together a new build or upgrading an existing PC it¡¯s well worth it. " "July 30, 2018" "5.0"
"428" 428 "Excelente rendimiento " "November 3, 2018" "5.0"
"429" 429 "very good~! " "June 20, 2018" "5.0"
"430" 430 "the best m.2 " "May 20, 2019" "5.0"
"431" 431 "Excelente! " "April 11, 2019" "4.0"
"432" 432 "Excellent " "January 2, 2019" "5.0"
"433" 433 "Good " "October 17, 2018" "5.0"
"434" 434 "great " "May 16, 2019" "5.0"
"435" 435 "Great " "December 25, 2018" "5.0"
"436" 436 "Good " "January 10, 2019" "5.0"
"437" 437 "god " "February 1, 2019" "5.0"
"438" 438 "No " "December 6, 2018" "5.0"
"439" 439 "ok " "October 6, 2018" "5.0"
"440" 440 "Good " "November 9, 2018" "5.0"
"441" 441 "i love it. very good " "June 30, 2018" "5.0"
"442" 442 "very good " "January 20, 2019" "4.0"
"443" 443 "good " "August 18, 2018" "5.0"
"444" 444 "very good " "June 25, 2018" "5.0"
"445" 445 "Fast!! " "July 7, 2018" "5.0"
"446" 446 "This will not work in older m2 slots. Amazon doesn't tell you that. " "September 9, 2018" "1.0"
"447" 447 "This Samsung 970 Pro 1 TB is absolutely ridiculously fast! The speed is so overwhelming that when I'm moving big files that are over the size of 5 GB it is like moving over a few kilobytes. It's so amazing to not have to think about when the computer is going to finish moving files over instead of being productive! I have 2 of these set in Raid 0 for my video editing rig so I can edit 4k in full quality. 1 of these had my computer stuttering when editing CinemaDNG RAW in 4k but with 2 in Raid 0 it makes it totally clear. I can go to 6 - 8 k the more hard drives I add and The speeds are incredible!!! " "August 7, 2018" "5.0"
"448" 448 "A revelation compared to my 860 evo for OS. 2 second Windows 10 boot past POST. It's the future for a little while yall. " "May 19, 2018" "5.0"
"449" 449 "Super fast! Loving the boot time! Will buy another. Highly recommended! " "May 24, 2018" "5.0"
"450" 450 "Best as expected. " "August 3, 2018" "5.0"
"451" 451 "Perfect, installed as boot disk on Dell Precision 7720, highly recommended. To get best performance use AHCI sata operation and SAMSUNG NVMe drivers (do not forget to update your BIOS and storage controllers). " "June 19, 2018" "5.0"
"452" 452 "good " "July 10, 2018" "5.0"
"453" 453 "Cost too high " "July 19, 2018" "4.0"
"454" 454 "Blazing speeds. Easy to install. " "July 5, 2018" "5.0"
"455" 455 "Unreal speeds from a m.2 drive. Huge upgrade over my older 950 Pro " "July 7, 2018" "5.0"
"456" 456 "Fastest SSD on the market. " "July 25, 2018" "5.0"
"457" 457 "Samsung, gotta give it to you. I was going to buy another 960Pro (since mine is only 60 days old), and boom you released another. I look forward to buying your 980 Pro in another 60 days so I can triple boot my computer. " "May 21, 2018" "5.0"
"458" 458 "Best laptop SSD currently. Boot in 5 seconds. " "August 4, 2018" "5.0"
"459" 459 "Excellent memory, superb speed, and superb everything else. Especially noting of Superb Audio Performances. I run this in my PC server transport for my desktop system together with passive heatsink and Windows 10 OS. It is superb! I didn¡¯t need more than 512Gb, but if you do have a huge library, go for it, you won¡¯t be disappointed.I love the sound quality, believe it or not, it sounds much better than SSD! " "May 26, 2018" "5.0"
"460" 460 "good " "June 26, 2018" "5.0"
"461" 461 "Very powerful! " "August 4, 2018" "4.0"
"462" 462 "very good! " "July 10, 2018" "5.0"
"463" 463 "Straightforward product. It is similar to a surgical/dust mask and it does what it is supposed to. It really helps at keeping my Oculus Rift headset clean. Super simple to use and I would recommend! " "August 10, 2018" "5.0"
"464" 464 "i am not using it for nowi gather other part of computer but i think it is good to use " "August 5, 2018" "5.0"
"465" 465 "I bought a CyberPowerPC with an MSI B360M Bazooka motherboard. I have 2 gripes about this NEW SSD1. Samsung's Data Migration Software doesn't work for this MB. (updated all firmware and software drivers) I spent a good 8 hours trying to clone the drive. I've tried all Data Migration software. Only EaseUS Todo 11.0 worked on it's first pass. Spent hours trying to clone, but got lucky by using EaseUS.2. Ran Samsung Magician after successful install and clone. Ran 2 tests and got ~3500 Read, but ~2303 Write. Couldn't get 2700. Maybe it's my MSI MB bios. 3rd test created a BSOD DPC Watchdog Violation while running the test to 85%. I guess the test stressed the SSD too much.It runs great now, but Advertised Ease of cloning was false, write speeds were also not 2700 and BSOD from Samsung Magician is annoying (don't run tests on your SSD). Sorry, couldn't take pic of Cloning Failure!I think the BSOD was created on purpose by Samsung, so we can't test the drives! That's just my conspiracy theory. :p " "June 23, 2018" "2.0"
"466" 466 "Title: Writes as Fast as It Reads!Current system is as followsGigabyte z370 Aourus Mainboard16 gigabytes DDR4 RAMSamsung 950 pro SSD Boot Drive2 TB Mechanical storage DriveNvidia Gtx1070Intel 240 Gig ssd for Music productionIntel core i5 8th Gen 8670K unlocked and running at 4.2 ghzPackaging:Very well packaged and well protected in a harder shell plastic shellInstallation:Easy install. NVMe slots means the drive can only be insertedone way with a single screw to hold the drive in place.Cloning from previous drive:Installing the Samsung data migration software downloaded from their website went smoothly. Then came rebooting and launching the software. It selected the current boot disk as source, selected the 970 pro as destination. Then it was just click OK to begin the cloning process. Cloning drives to SSD's usually takes anywhere from 15 minutes to a 2 hours depending on the amount of data to be copied and the speed of the source disk. Also there is typically a little bit of testing to be done afterwards because (especially with Quickbooks) something doesn't copy correctly and a reinstallation is needed to get things working again.Not this time. The write speed of the new drive was impressive.Typical SSD's have a very fast read speed and a not so fast write speed. So cloning can take a while as the write speed is significantly slower than read. Cloning from a Samsung 950 pro SSD, the read speed out of the 950 would normally be buffered down to the write speed of the new 970. This was not the case. The drive with 266 gigabytes of data was cloned in just under 10 minutes. The Write speed of the new 970 is just as fast as the read speed of the 950.The transfer rate of 311 MB/s is ridiculously fast. Imagine installing photoshop in 3 seconds. If it was just a raw datatransfer, that would be possible. Basically a transfer of a gigabyte of data in just under 4 seconds.Once cloning was completed, booted into system BIOS and changed the boot drive to the new 970 and reset.Initial boot took about 12 seconds, still really fast but not as fast as the 950 just replaced. Once windows fully booted it discovered the drive and installed the appropriate NVMe driver and asked for a reboot.The next boot was significantly faster, up and running and into the desktop in about 4 seconds.Testing:Quickbooks has never worked after cloning a drive without some sort of ¡°not installed properly¡± error. The only way to resolve it was to uninstall it, then delete the Intuit folder out of the hidden AppData folder at the root of C:, and reinstall. Unprecedentedly, it installed with no error!This must be due to the Samsung cloning software doing something different than anyone else. ( usually EZ GIG IV)Everything else just plain worked. Typical launch times increased quite a bit, Word 1 second, Excel 1 second, Quickbooks 3 seconds, browser windows almost instantly, Photoshop and Lightroom 5 seconds. So nice.SSD's have been great for many years and Samsung has always made the best. This one is no exception. It is extremely fast, very reliable, and combined with the Samsung migration software is a winning combo.Absolutely recommended!!(thanks to a very smart nephew-in-law) " "June 27, 2018" "5.0"
"467" 467 "The 970 Pro SSD may be a top of the line SSD now, but the installation has been far from plug and play. I have a brand new Dell Inspiron laptop that is compatible with the SSD. My computer didn't automatically recognize it and I cannot install the drivers for this SSD. Benchmark speed are 1/2 of what the product boasts per Samsung Magician. What they don't tell you is that you have to go through and switch the hard drives from RAID to AHCI. That switch will make you reinstall Windows. I don't really have time for all of this. " "July 9, 2018" "1.0"
"468" 468 "I purchased Samsung 970 Pro 512 GB MLC V-NAND NVMe SSD at local store and installed it on MIS GE73 8RF.I installed Windows 10 on 970 Pro and it was very fast and even impressive. The speed of pre-installed Kingston NVMe 256 GB SSD was 1589 in sequential read and 913 in sequential write, while Samsung 970 Pro read 3495 and wrote 2352.Because I'd installed same Windows 10 Pro on Kingston NVMe SSD a few days ago, I could easily appreciate the speed of 970 Pro was way faster. I also have a Plextor M8PeG 512 GB NVMe SSD installed on GE73 8RF and it reads about 2500 and writes about 1200.As long as the price is not in concern, 970 Pro is definitely the faster of the three.Amazon deleted my review a few days ago and I'm posting my review more briefly now. " "September 21, 2018" "5.0"
"469" 469 "In real-world performance, I've yet to see significant difference in the speed of current-generation NVMe drives. The benchmarks may be slightly different, but even working with the massive files I use on a regular basis, and taking time off from work to play very demanding games, all of the NVMe drives are lightning fast. Comparing performance results feels like splitting hairs.With that said, whenever possible, I still splurge for the Samsung drives for one reason - reliability. I've only had one fail, ever (and I still think that was the OS's fault), and Samsung provided an immediate replacement. Based on what I have seen of other users' experiences, the quality control and reliability of Samsung SSD's is the best on the market, and my experience bears that out.With this particular drive, I would caution you to make absolutely certain that your motherboard is compatible with it, both in terms of architecture and capacity. m.2 drives are still fairly new, and early generations of motherboard can have issues. In my experience, if the motherboard specifies NVMe compatibility, my experience is that an NVMe drive will work. If it's an older m.2 slot, your mileage may vary.In both the EVO of Pro models, performance of the 970 is a noticeable jump over the 960. As for the decision between the EVO and Pro models - that's a tough one. On paper, write speeds and thermal performance should be slightly better on the Pro, but the warranties are the same (five years). With the exception of users working with the most demanding applications (e.g. video editing of huge files), I think most people will be fine with the EVO. " "June 19, 2018" "5.0"
"470" 470 "I just built my new system a couple of weeks ago. My motherboard supports 2 NVMe drives. I got one of these and also a 1TB 970 EVO. Both of these drives perform so well I actually removed all HDDs from my system. Here is what I built:Ryzen 7 2700K32GB DDR4 3100MHz RAM1TB NVMe Drive512GB 970 PRO (this drive)1TB Samsung SSD in Raid 0 (2 512 SSD drives on a Raid controller)GTX 1080 Video CardI am including some screenshots of Crystal Mark so you can see the difference in performance. Sofar the games I play load faster and are more reliable. Really impressed with both of these Samsung drives! " "July 10, 2018" "5.0"
"471" 471 "I buy it in order to replace my 850 EVO. I guess there is almost no improvement of 970 Pro compared to 960 Pro. It is just commercial trick. " "May 16, 2018" "5.0"
"472" 472 "NVMe drives like this are the way mainstream storage is headed. It is nice to just pop a tiny drive onto your motherboard and not need power or data cables to make it work. If you pick up a good drive like this from a company that backs their product it is hard to go wrong. All of these drives are fast enough that unless you have a specialized use case and you know you¡¯ll benefit from a particular drive you generally won¡¯t notice any difference in the during the course of normal use. I ran this drive in my Ryzen system and compared it to other NVMe drives. The drives I used for comparison were the 1TB and 512GB Western Digital Black, 1TB Samsung 960 Evo, 1TB Samsung 970 Evo, and the 1TB HP EX920. This drive did come in first when tested using PCMARK 8 but the numbers were so close that I doubt it¡¯d matter in normal usage. I didn¡¯t notice a difference. This drive is supposed to have a better endurance rating so like I said earlier about specialized use cases this might benefit you there. So, in the end, I¡¯d recommend this drive and say to choose whatever drive that is priced the best at the time you are buying as long as it has the backing and warranty that you want. " "June 19, 2018" "5.0"
"473" 473 "-Note: I didn't buy this on amazon-I did buy the laptop on Amazon if that counts..The 970pro is an awesome drive. I upgraded my 2.5 drive first to a 860evo, which was a great step up from the 5400rpm drive, especially with rapid. Then yesterday, I decided to upgrade my m.2 from the factory SanDisk 250g sata3 to the 970pro, I did have to get a 2.5 to m.2 case to clone the drive but all really went well.The 970pro really kicked my computer up a notch. Everything feels really snappy and quick. Almost too quick. But that's a good thing.. I am using this laptop as my personal workstation for work.. I have a program that I run for work and created a bench mark test that taxes all components... Cpu, ram, and storage(not gpu intensive at all). But what I have found is; stock form, my computer did one task in 3min 45seconds. After the 860, that went down to 3:15-3:30, and now I'm doing it in 2:45. A solid minute over stock, which is ~ 30% system improvement over stock.Boot time is down to almost half, 30seconds to 17seconds to log in screen.Laptop used is a Asus gl702zc with a ryzen 7 1700 and 32gb ram scoring around 1550 on cinebench. This computer is a power house now! Really happy with the performance of this drive. Wouldn't hesitate buying one again and I might if I decid to pull the trigger on a new nuc hades canyon..Ultimately all pcie m.2s are going to be, or should be, insanely fast but the 970pro is a no compromise ssd that you can trust every day. Don't hesitate if you're ready and able. " "July 1, 2018" "5.0"
"474" 474 "This is one incredibly fast SSD. I used a PCIe adapter card to mount it in my desktop PC (a rather ancient at this point Intel 3rd-Generation Core i7 processor) and ran tests using CrystalMark. I then compared the speed to that on the Intel 535 SSD of the same size used as the system disk (connected by SATA).At Queue Depth 32, the Samsung 870 achieved 3202MB/s for Sequential Read compared to 528 for the Intel 535. Sequential Write was 2537 vs, 257, nearly ten times faster.At Queue Depth 1 the Samsung's Random Read/Write speeds were 40/102 (MB/s) vs 24/24 for the Intel. SATA III is a nominal 6GB/s interface, so I don't think that was entirely the difference, but NVMe does have lower overhead.For comparison, I earlier tested another NVMe drive, a WD Black. Its sequential speeds were 1140/1120 and random speed 35/77, so the Samsung is still faster.The 970 Pro has no components on the back side of the card, so it should fit in even the lowest-clearance applications (laptops, typically.) " "June 25, 2018" "5.0"
"475" 475 "Installed this in my new build to use for media creation projects. Installed easy on my Maximus X Hero motherboard, just had to create a volume on the drive and it was ready to go. Blazing fast speed, much faster than I'm used to on my old (HDD based computer) and faster than using my 1TB EVO (which holds my operating system). Taking full advantage of my 8700k processor is important and I love how easy this is to work with even though I'm a non-professional relative novice (this was my first complete build).The included software provides very helpful information about the drive, and the cloning software works amazingly easy, so that you can spend time working not time fiddling about.Couldn't be happier and now to get back to work... " "July 13, 2018" "5.0"
"476" 476 "I own a 2-3 year old Ultrabook with an older, too small for my needs M.2 MVMe PCIe drive and jumped on this chance to upgrade to a new high performance 512GB solid state drive. Installation was a bit complicated because there doesn¡¯t seem to be any readily available external USB enclosures for these M.2 MVMe PCIe drives - which would made for simple cloning of the existing M.2 drive. No problem, all that meant was that I just had to reload Windows and my applications from scratch. As fast as this drive is that really wasn¡¯t a problem. The bottom line is that this is a FAST! M.2 SSD drive from a tier-one manufacturer. Highly recommended for fresh builds and clean installation upgrades. " "July 15, 2018" "5.0"
"477" 477 "The 970 Pro series continues the refinement of NVMe M.2 technology. I don¡¯t think most of us (outside of heavy professional workloads) are able to perceive a real-world speed difference between the EVO and the Pro outside of benchmarking as both are very fast and reliable. But for my gaming and video editing needs, however, I am happy to have the fastest performance I can obtain. Moving to an NVMe SSD from a standard HDD, however, is quite noticeable speed-wise. Be sure to verify that your MB supports M.2 NVMe and Gen 3 PCIe. If you don¡¯t need the bleeding edge technology (and increased speed) the Samsung EVO is also amazingly fast and somewhat cheaper. " "June 22, 2018" "4.0"
"478" 478 "I recently bought a ThinkPad X1 Carbon (6th Generation; i5 8350U, 16gb RAM, WQHD display) and just installed one of these Samsung 970 PROs in it, and man, the reviews did not lie. This thing is so, so, so fast. Laptop goes from the push of the power button to fully booted - all startup program running *and* a dozen Chrome tabs open - in 15 and a half seconds.I cloned my old drive using Macrium Reflect (the free version) and it couldn't have been easier. I did need to buy an m.2 to USB converter stick thingy (about 30$ here on Amazon) in order to do so, but given how lightning fast this computer is now, I'd say it's worth it.The real proof in the pudding here is that with older machines and SSDs, my default behavior when I'd want to stop using the laptop was to close the lid, putting into sleep. Shutting it down fully would always take too much time, and I didn't want to wait. Now, though, I shut down the computer fully because the thing boots so quickly. I'm saving a lot of battery.10/10 would recommend " "January 1, 2019" "5.0"
"479" 479 "This is about the fastest one can hope to get these days...along with the WD black which is offering fierce competition...I am posting the snapshots of the measured speeds on my PC.Samsung has a formidable reputation in the field of SSD so I would not hesitate to get this one if one is aiming to get the best.So far, I have had 850 Pro, 950Pro, 960 Evo and now 970 Pro and Evo and I have never had any bit of trouble whatsoever...Highly recommended " "July 10, 2018" "5.0"
"480" 480 "This is fast. Installed in my Lenovo m900. Linux Mint picked it up with no drivers needed. I can't wait for prices to drop so I can buy more of these and use them in my other computers. What a time to be alive. Doesn't even need screws, just a plastic clip. " "April 20, 2019" "5.0"
"481" 481 "I have no particular tech training, but I've done my own builds for a couple of decades. Research to find the right parts for your needs, and plug it in - not too hard ;)And this is one of those Right Parts. Going from an HDD to this makes an easily-noticeable difference in speed. Very impressive. I have a pet peeve about startup times, and this is fast enough to make me fall in love.Check MB compatibility, but that should be a given.Impressive 5 year warranty as well, and that's a big deal in the computer periphs world, I think.I do a lot of photo editing, working in .tiffs, and the load speed increase is another plus thing for me.Being able to ditch some cables in another plus for me. I happen to be allergic to dust, and a tower is pretty much a dust magnet around here, so I clean it pretty regularly. Cables always make that quite a bit harder to do.I'll certainly update if anything hinky pops up, but at this point I couldn't be more pleased.Don't forget to use the Smile.Amazon.com address - It's an Amazon program where many things you buy every day will generate a small donation to the charity of your choice. Read about it here: https://smile.amazon.com/gp/chpf/about/ref=smi_se_rspo_laas_aas " "July 1, 2018" "5.0"
"482" 482 "Installs really easily - check that your motherboard supports it. This is a TINY drive that requires an M.2 slot on your motherboard. M.2 is the form factor. If your motherboard supports M.2 then you should be good, although you may not get fastest speeds unless it also supports NVMe.If you're just adding to an existing rig, I recommend the Disk Management tool that's built into windows, to add a partition and format.I'm still using it and comparing it to my older SSD. So far the general usage times are noticeably faster than my Samsung 850 EVO 250GB, which uses the older SATA interface and form factor.500GB is good for your primary volume and a most apps, but probably not for a full Steam library or a lot of media. At around $200 it's probably the sweet spot if you don't mind some active management of your drives.Overall, I'm pretty happy with this as a workhorse main drive. If you're building a tiny PC (I'm not, this is a full size desktop) then you get extra value from the tiny size.Note - it doesn't come with an anchoring screw, so dig out the screws from your motherboard, or be ready to go hunting!s exactly what we were looking for and we had no problems with its use. " "July 4, 2018" "4.0"
"483" 483 "My Asus ROG GL753VD laptop ssd was taking forever after logging into Windows 10 before I could do anything. The C drive would be at 100% utilization for about 15 minutes AFTER logging in. Did a bit by bit clone to the 970 and now it takes 30 seconds from cold boot to password insertion and then I can immediately use Windows. I have only had the Asus laptop for 18 months. " "January 19, 2019" "5.0"
"484" 484 "Blazingly fast and easy install. I bought the PRO and the EVO for my MSI Tomahawk mother board. I used an easy cloning software to bring the OS from my SATA to my 970 PRO without an issue. Computer boots up in about 5 seconds. Games are insta-boot. I have had no issues what so ever with this drive. I wish I spent the extra money for the 1TB if I knew how crazy fast this would be. " "June 13, 2018" "5.0"
"485" 485 "I was going to call it \"Fast and affordable\" in the title but this drive is still kinda pricey for the amount of storage it offers. I do however, recommend you follow the price and get it on sale. I have been using this drive for about 4 months and the test above was just taken from today. This is an amazing fast SSD and if you have an M.2 slot on your motherboard you should get this drive. " "November 19, 2018" "5.0"
"486" 486 "I've always been a fan of Samsung SSD's and these new versions don't let me down. Been running this and another 1TB SSD in may daily machines without any issues at all. " "October 1, 2018" "5.0"
"487" 487 "Unfortunately, you can only create a RAID using Intel M.2 chips, AND the $100.00 Intel VROC key. Check to see if your motherboard can even use this chip. " "November 21, 2018" "4.0"
"488" 488 "Plugged this into our HP Windows 10 box. Booted up fine and became usable immediately. Speed looks nice too. " "June 15, 2018" "5.0"
"489" 489 "Samsung has been leading the charge on SSD drives for awhile now, and this newest iteration of their NVMe/V-NAND series is SUPER fast, boasting 3500/2700 speeds! available in various storage capacities, this 2280mm unit is fantastic. Keep in mind you must have an M.2 adapter for your PCIe slot (they cost 15-20 bucks), but the cost is negligible.No issues with this baby so far. Very pleased! " "June 29, 2018" "5.0"
"490" 490 "good price " "October 8, 2018" "5.0"
"491" 491 "960 was already best in the market, this just makes it even better.I admit, I¡¯m stupid to buy higher than MSRP from a third party seller, but I don¡¯t really give a poop, was building my new 8700K system and couldn¡¯t wait, so I bought.I¡¯ll update back when I used it enough. " "May 15, 2018" "5.0"
"492" 492 "No manual what so ever, not even on Samsung's website site. There are NO USB adapter cards available anywhere. The Samsung Magician software doesn't work. All the info I can find is how to set it after its installed but nowhere is there ANY instructions how to connect to it. The complete joke booklet that comes with drive shows in cartoon that shows it connected with a cable but no word how to find such a cable. ALL the adapters on sale at Amazon will NOT work. The booklet goes on to explain in every language known to man how useless the warranty is but not a single word about to connect to this drive. .Basically a useless piece of junk! " "July 2, 2018" "1.0"
"493" 493 "I was doing some upgrades to my Intel X99 System with the 5930K CPU, and went from the 950 Pro to this. No, you are not going to \"feel\" a lot of difference between these two drives, but the numbers do not lie. This is a much faster drive. As one reviewer commented, it is best to install this with a clean install of WIndows, with the drive formatted for GPT and not MBR in a UFEI BIOS. I have had this drive for about 3 months, and it is performing flawlessly. My games load extremely fast, and and large file transfers do not bog this drive down. For most applications, the 970 EVO would have been a more economical choice with no noticeable slowdown, but I wanted an MLC drive, and I am not sure that the Intel Optane is quite worth it for even faster speeds. In short, I am very happy with the 970 Pro, and I do not regret the purchase, especially (as of this writing) since the price keeps coming down. " "January 15, 2019" "5.0"
"494" 494 "Pros:Insane overall speedsPerfect for boot driveCons:Absolutely nothing!This thing is unbelievable! Coming from someone who previously gamed with 6 512 GB HDDs from like 2009, this thing goes from building a fire to building a freaking rocket! I was shocked at how quick it boots (Roughly 10 seconds from power on to password screen), and it performs like a beast! Any game I add to it loads very quick. I have yet to try GTA V on it but I'm sure the loading screen isn't that long anymore ;) " "December 10, 2018" "5.0"
"495" 495 "I bought a new laptop and wanted to replace the OEM 512gb M.2 drive it came with. The 970 Pro is very highly rated and it shows in its performance. Installed easily and used the Samsung migration software to clone the OEM drive. I had and issue with the Samsung Magician software seeing the drive, had to go in through safe mode and turn on AHCI to unlock the drives true potential. After install the computer goes from total cold to desktop in about 12 seconds (including face recognition). " "August 31, 2018" "5.0"
"496" 496 "Just did an i7 8th generation build, first saw Optane and than realized you can get these drives bigger, supercharging a spin up drive is great but having this as a dedicated main drive is wild...it works like ram " "August 6, 2018" "5.0"
"497" 497 "I've personally used and deployed dozens of Samsung SSD's over the years. Many EVO and PRO series drives. The 970 PRO is the best you can get in my opinion. The software works great, the performance is insane, and the write endurance/warranty are about as good as you can get as well. Including drive benchmarks from Samsung Magician and Crystalmark in the picture. " "January 5, 2019" "5.0"
"498" 498 "THIS ITEM IS A MUST HAVE FOR ANY CUSTOM BUILT SYSTEM!!! HIGHLY RECOMMEND THIS ITEM, IF YOU HAVE THE NEED FOR SPEED... THEN LOOK NO FURTHER!!! " "August 14, 2018" "5.0"
"499" 499 "Good product, exact as expected " "August 7, 2018" "5.0"
"500" 500 "Transfer data is very fast! " "March 2, 2019" "5.0"
"501" 501 "Super fast! Great product! " "February 14, 2019" "5.0"
"502" 502 "I upgraded my tower recently (music production and video editing) with a new i9 processor, motherboard and DDR4 ram. In the midst of that this 970 Pro showed up for review and I knew it was worth the tax hit to take it (Vine stuff isn't really free, lol). I made it my C drive in the dedicated PCIe 4x M.2 slot on the motherboard. I used userbenchmark dot com to get results. The results were beyond amazing:Rank 4 - 335%Read 2,352Write 1,966Mixed 1,294SusWrite 1,860419% 1,868 MB/sCopying a 5GB video file from this drive to another SSD I nearly 2gbB/sec, just crazy. Speeds like that are really needed in multitrack audio and MIDI orchestration where we are reading 1TB libraries of orchestral samples from other SDs on the system, and then the system needs to play everything back in real time. That's where the Samsung 970 Pro is worth its weight in gold 10 times over, there's no more hard drive bottle neck which MIDI composers even got from SATA SSDs. Being able to run dozens of tracks in Studio One with a low bit rate and have no crackle and 4ms latency is pretty crazy (that will mean something to audio engineers and MIDI composers). Video editing now, with my Assets on another 970 non Pro, is equally amazing. Full HD video renders in way less time that real time in Premiere Pro, even with multiple plugins. So I would have to say that gamers would benefit hugely as well, because the OS layer has always been choked by the C drive, and that's not a limitation any longer. The technology isn't cheap but it's already cheaper than 18 months ago. But even using this as a data drive when you have to stream in assets will be phenomenally faster (scenery for games, video for editing, samples for audio, etc). For those who do MIDI composing, I have the Pro for C drive and the non Pro 970 for libraries, and I can load a 70 seat orchestral patch from the full NI Symphony Series in under 3 seconds. When you need speed, SATA SSDs are just standard now, not exciting, the NVMe SSDs are worth every penny. Mechanical drives are for backups are archives, they're not even usable for running a PC in 2018. ;-D " "September 4, 2018" "5.0"
"503" 503 "Awesome SSD " "January 16, 2019" "5.0"
"504" 504 "Using this M.2 SSD as a boot drive in my workstation. It's great! " "March 25, 2019" "5.0"
"505" 505 "Best decision I've made, even better, with Samsung's instructions, I Installed it and cloned the old drive onto the new one myself " "July 30, 2018" "5.0"
"506" 506 "I broke the connector on my Samsung 860 SSD so I went with this one and so far so good. Very simple to install and works perfectly. " "March 25, 2019" "5.0"
"507" 507 "La velocidad de escritura es muy buena.el envio fue muy rapido. " "February 25, 2019" "5.0"
"508" 508 "This 512 Gb M2 memory card works great and is large enough for Windows 10 and most programs I use. " "March 11, 2019" "5.0"
"509" 509 "Definitely a great buy super fast. " "January 24, 2019" "5.0"
"510" 510 "good product good function " "January 24, 2019" "5.0"
